"ID","NAME","SERVICE_CATEGORY_ID","SERVICE_CATEGORY_NAME"
559,"OCTG Pipes",2040151,"HEAVY DUTY EQUIPMENT SUPPLY INSTALLATION AND MAINTENANCE"
562,"Facilities Inspection and Maintenance Services",51261,"TECHNICAL CONSULTANCY SERVICES"
569,"Pipeline Maintenance",2040125,"FACILITY MAINTENANCE"
571,"Christmas Trees",2040151,"HEAVY DUTY EQUIPMENT SUPPLY INSTALLATION AND MAINTENANCE"
573,"Storage and/or Export Facilities (Oil Terminals, Depots, Jetties etc)",2040128,"MAJOR CONSTRUCTION SERVICES"
577,"Hydro Test",2040146,"ONSHORE PIPELINE LAYING"
581,"Subsea Equipment",2040151,"HEAVY DUTY EQUIPMENT SUPPLY INSTALLATION AND MAINTENANCE"
584,"Fishing Operations",42491,"DRILLING/PRODUCTION SERVICES"
586,"Minor Painting",2040157,"WORKS"
591,"Offshore Laundry Services",46129,"HOSPITAL/MEDICAL SERVICES"
593,"Medical Equipment Supplies",46129,"HOSPITAL/MEDICAL SERVICES"
606,"Investment Banking and Financial Management",2040159,"BANKING AND FINANCIAL SERVICES"
625,"Solids Control",42491,"DRILLING/PRODUCTION SERVICES"
538,"Pressure Testing and Leak Detection of Vessels and Pipelines",46583,"INTEGRITY TEST SERVICES"
544,"Valves (12 Inches and Above)",45727,""
550,"Casing and Tubular Running Services",42491,"DRILLING/PRODUCTION SERVICES"
556,"Laying of Oil and Gas Pipelines",2040146,"ONSHORE PIPELINE LAYING"
557,"Pipeline Fabrication and Construction",2040146,"ONSHORE PIPELINE LAYING"
575,"Local Freight, Clearing and Forwarding",2040155,""
506,"Production Operation and Process Maintenance ",51261,"TECHNICAL CONSULTANCY SERVICES"
572,"Valves (12 Inches and Above)",2040151,"HEAVY DUTY EQUIPMENT SUPPLY INSTALLATION AND MAINTENANCE"
574,"Storage Facility Maintenance ",2040125,"FACILITY MAINTENANCE"
579,"Advanced Fire Safety Training",2040156,"SPECIALISED OIL AND GAS TRAINING SERVICES"
582,"Photography",2040157,"WORKS"
594,"Risk Management Services",51261,"TECHNICAL CONSULTANCY SERVICES"
595,"Industrial Hygiene: Radiation, Safety Monitoring and Control, etc",46129,"HOSPITAL/MEDICAL SERVICES"
596,"Hospital Services",46129,"HOSPITAL/MEDICAL SERVICES"
608,"Installation and Maintenance of Security Information Systems",2040126,"INSTALLATION AND MAINTENANCE SERVICES "
510,"Minor Civil Maintenance Materials",2040148,"SUPPLY"
515,"Heating & Cooling Equipment",43164,"EQUIPMENT/MATERIAL SUPPLY SERVICES"
516,"Laying of Oil and Gas Pipelines",2040123,"OFFSHORE PIPELINE LAYING"
518,"Communication Equipment",43164,"EQUIPMENT/MATERIAL SUPPLY SERVICES"
520,"ROV Operation and Associated Services (Underwater Welding)",2040149,"UNDERWATER INSPECTION AND SERVICES"
526,"Mechanical Engineering Services",2040128,"MAJOR CONSTRUCTION SERVICES"
533,"Others",47573,"MANUFACTURING SERVICES"
535,"Engineering Services (Above 50,000 Man-Hours)",51261,"TECHNICAL CONSULTANCY SERVICES"
539,"Process Facilities",2040128,"MAJOR CONSTRUCTION SERVICES"
553,"Goods/Materials Road Haulage",45131,"HAULAGE SERVICES"
554,"Cementing Services and Liner Hanger Services",42491,"DRILLING/PRODUCTION SERVICES"
560,"Vehicles",2040152,"HEAVY EQUIPMENT HIRE AND LEASING ONLY"
561,"Lifting/Rotating",2040152,"HEAVY EQUIPMENT HIRE AND LEASING ONLY"
578,"Supply, Hoisting and Operation of Drilling Rigs",42491,"DRILLING/PRODUCTION SERVICES"
588,"Corrosion Prevention and Control Services, Cathodic Protection and Coating",2040146,"ONSHORE PIPELINE LAYING"
589,"Courier Services",46832,"INTERNATIONAL FREIGHT/CLEARING FORWARDING SERVICES"
603,"Marine Survey",51261,"TECHNICAL CONSULTANCY SERVICES"
607,"Sewage Evacuation and Disposal",2040121,"ONSHORE ENVIRONMENTAL AND WASTE MANAGEMENT"
614,"Scaffolding Training",2040156,"SPECIALISED OIL AND GAS TRAINING SERVICES"
615,"Emergency Rescue Training",2040156,"SPECIALISED OIL AND GAS TRAINING SERVICES"
617,"Basic Offshore Safety Induction Emergency Training (Bosiet), Tropical Bosiet, Further Offshore Emergency Training (Foet), Tropical Foet",2040156,"SPECIALISED OIL AND GAS TRAINING SERVICES"
502,"Coring Services",42059,"DRILLING SERVICES"
505,"Instrumentation and Control",51261,"TECHNICAL CONSULTANCY SERVICES"
507,"Pipeline Pigging and Inspection",2040146,"ONSHORE PIPELINE LAYING"
508,"Non-Destructive Testing (NDT)",2040146,"ONSHORE PIPELINE LAYING"
511,"Minor Mechanical Maintenance Materials",2040148,"SUPPLY"
512,"Minor Electrical Maintenance Materials",2040148,"SUPPLY"
532,"Non-Destructive Testing (NDT)",2040125,"FACILITY MAINTENANCE"
534,"Electrical Services",2040128,"MAJOR CONSTRUCTION SERVICES"
547,"Generators",2040151,"HEAVY DUTY EQUIPMENT SUPPLY INSTALLATION AND MAINTENANCE"
548,"Turbines",2040151,"HEAVY DUTY EQUIPMENT SUPPLY INSTALLATION AND MAINTENANCE"
563,"Fire Trucks",2040151,"HEAVY DUTY EQUIPMENT SUPPLY INSTALLATION AND MAINTENANCE"
565,"Steel Structure Supply Services",2040153,"SUPPLY SERVICES"
570,"Hydro Test",2040123,"OFFSHORE PIPELINE LAYING"
576,"Non-Destructive Testing (NDT) and (Normal Or Using Radioactive Sources)",2040123,"OFFSHORE PIPELINE LAYING"
587,"Books and Office Stationeries",43164,"EQUIPMENT/MATERIAL SUPPLY SERVICES"
597,"FPSO Vessels",2040128,"MAJOR CONSTRUCTION SERVICES"
600,"Welding Training",2040156,"SPECIALISED OIL AND GAS TRAINING SERVICES"
601,"Production Facilities Inspection and Maintenance ",2040146,"ONSHORE PIPELINE LAYING"
604,"Lifting Equipment Certification",51261,"TECHNICAL CONSULTANCY SERVICES"
609,"Fire and Gas Extinguishers",43164,"EQUIPMENT/MATERIAL SUPPLY SERVICES"
621,"Baskets",2040151,"HEAVY DUTY EQUIPMENT SUPPLY INSTALLATION AND MAINTENANCE"
632,"Wellhead Jacket",2040151,"HEAVY DUTY EQUIPMENT SUPPLY INSTALLATION AND MAINTENANCE"
639,"Non-Destructive Testing (NDT)",2040162,"ONSHORE PIPELINESTORAGE FACILITY MAINTENANCE"
645,"Minor Metal Fabrication",2040154,"REHABILITATION UPGRADE AND FABRICATION WORKS"
646,"Underground Storage Tanks (UST)",2040154,"REHABILITATION UPGRADE AND FABRICATION WORKS"
647,"Oil and Gas Measuring Equipment/Instrument",38723,"CALIBRATION SERVICES"
654,"Minor Computer Accessories/Consumables",2040148,"SUPPLY"
659,"Reservoir Simulation",42491,"DRILLING/PRODUCTION SERVICES"
661,"Offshore Evacuation of Drill Cutting",51640,"WASTE MANAGEMENT SERVICES"
668,"Structural Engineering",2040128,"MAJOR CONSTRUCTION SERVICES"
673,"Hazardous Waste Transportation",51640,"WASTE MANAGEMENT SERVICES"
675,"Spares",2040151,"HEAVY DUTY EQUIPMENT SUPPLY INSTALLATION AND MAINTENANCE"
678,"Minor Plumbing and General Contract",2040157,"WORKS"
705,"Minor Welding and Fabrication",2040169,"WORKS AND MAINTENANCE ARTISANS"
637,"Minimum Industry Safety Training For Downstream Operations",2040156,"SPECIALISED OIL AND GAS TRAINING SERVICES"
638,"Nigerian Manpower Supply (for Professionals Only)",2040161,""
641,"Paints, Coatings and Sealants",43164,"EQUIPMENT/MATERIAL SUPPLY SERVICES"
643,"Pipeline Storage Facility Maintenance",2040162,"ONSHORE PIPELINESTORAGE FACILITY MAINTENANCE"
644,"Pipeline Maintenance",2040162,"ONSHORE PIPELINESTORAGE FACILITY MAINTENANCE"
648,"Agro-Allied Materials",43164,"EQUIPMENT/MATERIAL SUPPLY SERVICES"
655,"Office and Household Appliances",43164,"EQUIPMENT/MATERIAL SUPPLY SERVICES"
656,"Installation and Maintenance of Subsea Systems & Associated Support Equipment",2040164,"UNDERWATER INSPECTION  SERVICES"
658,"Installation and Maintenance of Subsea Systems & Associated Support Equipment",2040164,"UNDERWATER INSPECTION  SERVICES"
662,"Telecommunications Operators",2040165,"COMMUNICATION"
667,"Soil Remediation",2040160,"ENVIRONMENTAL RESTORATION SERVICES"
682,"Inspection Services",2040164,"UNDERWATER INSPECTION  SERVICES"
683,"Computer/Data Storage systems",43164,"EQUIPMENT/MATERIAL SUPPLY SERVICES"
684,"Centrifuges",2040151,"HEAVY DUTY EQUIPMENT SUPPLY INSTALLATION AND MAINTENANCE"
685,"Installation and Operation of Produced Water Treatment Facility",51640,"WASTE MANAGEMENT SERVICES"
686,"Petroleum Products (White Products) Marketing and Trading",2040166,"OIL AND GAS TRADING SERVICES"
687,"Pay - Loader",2040151,"HEAVY DUTY EQUIPMENT SUPPLY INSTALLATION AND MAINTENANCE"
688,"Cranes",2040151,"HEAVY DUTY EQUIPMENT SUPPLY INSTALLATION AND MAINTENANCE"
689,"Manufacturing ",47573,"MANUFACTURING SERVICES"
690,"Well Logging, Wireline Services, Well Testing and Drill Stem Services",42491,"DRILLING/PRODUCTION SERVICES"
691,"Onshore Scaffoldings",2040154,"REHABILITATION UPGRADE AND FABRICATION WORKS"
695,"Training and Manpower Development (Management/Admin)",38602,"CONSULTANCY SERVICES"
696,"Onshore Catering Services, Housekeeping and Other Related Services",46129,"HOSPITAL/MEDICAL SERVICES"
697,"Onshore Catering Services, Housekeeping and Other Related Services",46160,"HOSPITALITY SERVICES"
698,"Laboratory Equipment",38723,"CALIBRATION SERVICES"
699,"Laboratory Equipment, Supply",43164,"EQUIPMENT/MATERIAL SUPPLY SERVICES"
629,"Pipeline Rigging and Inspection",2040123,"OFFSHORE PIPELINE LAYING"
650,"Offshore Laundry Services",46160,"HOSPITALITY SERVICES"
652,"Petroleum Products Haulage (White Products)",43164,"EQUIPMENT/MATERIAL SUPPLY SERVICES"
657,"Underwater Inspection",2040164,"UNDERWATER INSPECTION  SERVICES"
660,"Drilling Services, Fluids and Mud Services ",42491,"DRILLING/PRODUCTION SERVICES"
663,"Cable Network",2040165,"COMMUNICATION"
664,"Well Logging, Wireline Services, Well Testing and Drill Stem Services",42491,"DRILLING/PRODUCTION SERVICES"
665,"Stimulation, Pumping and Coiled Tubing/Slickline",42491,"DRILLING/PRODUCTION SERVICES"
666,"Water Based Mud Handling ",51640,"WASTE MANAGEMENT SERVICES"
669,"Solids Control",42491,"DRILLING/PRODUCTION SERVICES"
670,"Hydraulic Work Over",42491,"DRILLING/PRODUCTION SERVICES"
671,"Well Completion Services",42491,"DRILLING/PRODUCTION SERVICES"
672,"Well Control Monitoring and Management Services",42491,"DRILLING/PRODUCTION SERVICES"
676,"Minor Civil Works",2040154,"REHABILITATION UPGRADE AND FABRICATION WORKS"
677,"Drainage Works",2040154,"REHABILITATION UPGRADE AND FABRICATION WORKS"
681,"Diving Services",2040164,"UNDERWATER INSPECTION  SERVICES"
693,"Logging While Drilling (LWD), Measuring While Drilling (MWD)",42491,"DRILLING/PRODUCTION SERVICES"
694,"Wellbore Cleanout Services",42491,"DRILLING/PRODUCTION SERVICES"
701,"Engineering Design Services (0-50,000 Man-Hours)",2040167,"ENGINEERING AND TECHNICAL SERVICES"
702,"Environmental Sensitivity Index (ESI) Mapping and Geographic Information Systems (GIS)",51261,"TECHNICAL CONSULTANCY SERVICES"
628,"Calibration/Meter Proving",51261,"TECHNICAL CONSULTANCY SERVICES"
630,"Tanks",2040151,"HEAVY DUTY EQUIPMENT SUPPLY INSTALLATION AND MAINTENANCE"
631,"SBM",2040151,"HEAVY DUTY EQUIPMENT SUPPLY INSTALLATION AND MAINTENANCE"
633,"Risers",2040151,"HEAVY DUTY EQUIPMENT SUPPLY INSTALLATION AND MAINTENANCE"
634,"Underground Storage Tanks (UST)",2040154,"REHABILITATION UPGRADE AND FABRICATION WORKS"
636,"Compressors",2040151,"HEAVY DUTY EQUIPMENT SUPPLY INSTALLATION AND MAINTENANCE"
640,"Cathodic Protection and Coating",2040162,"ONSHORE PIPELINESTORAGE FACILITY MAINTENANCE"
642,"Simulation, Pumping and Coil Tubing/Slickline",42491,"DRILLING/PRODUCTION SERVICES"
649,"Offshore Catering, Housekeeping and Other Related Services",46160,"HOSPITALITY SERVICES"
651,"Goods/Materials Road Haulage",43164,"EQUIPMENT/MATERIAL SUPPLY SERVICES"
653,"Road Construction",2040128,"MAJOR CONSTRUCTION SERVICES"
674,"Instrumentation and Control",2040151,"HEAVY DUTY EQUIPMENT SUPPLY INSTALLATION AND MAINTENANCE"
679,"Baskets",2040151,"HEAVY DUTY EQUIPMENT SUPPLY INSTALLATION AND MAINTENANCE"
680,"Containers",2040151,"HEAVY DUTY EQUIPMENT SUPPLY INSTALLATION AND MAINTENANCE"
692,"Directional Drilling",42491,"DRILLING/PRODUCTION SERVICES"
700,"Minor Electrical Works",2040154,"REHABILITATION UPGRADE AND FABRICATION WORKS"
707,"Training and Manpower Development (Soft Skills Training)",38602,"CONSULTANCY SERVICES"
711,"Major Civil Services",2040167,"ENGINEERING AND TECHNICAL SERVICES"
723,"Chemical Supply, (General Purpose, Analar Grade)",43164,"EQUIPMENT/MATERIAL SUPPLY SERVICES"
725,"Accounting and Audit",2040159,"BANKING AND FINANCIAL SERVICES"
726,"Financial & Management Advisory Services",2040159,"BANKING AND FINANCIAL SERVICES"
736,"Ullage",41836,"DATA MEASUREMENT SERVICES"
737,"Cargo Survey",41836,"DATA MEASUREMENT SERVICES"
738,"Petroleum Products Quality Monitoring (LPG, HHK, PMS, AGO and ATK)",46861,"LABORATORY SERVICES"
741,"Research and Development (Technology)",51261,"TECHNICAL CONSULTANCY SERVICES"
749,"Petroleum Sorbent Materials",43164,"EQUIPMENT/MATERIAL SUPPLY SERVICES"
750,"Lifting Equipment Certification",2040178,"INSPECTION AND CERTIFICATION SERVICES "
752,"Supply of Spares for Major Critical Equipment",2040130,"PROCUREMENT AND SUPPLIES "
753,"Supply of Rotating Equipment - Pumps, Compressors, Gas Turbines, Instrumentation Systems, etc",2040130,"PROCUREMENT AND SUPPLIES "
756,"Administrative and Support Staff supply",2040190,"MANPOWER SUPPLY"
770,"Chemical and Mud testing",46861,"LABORATORY SERVICES"
778,"CABLES",2040179,"CONSTRUCTION MANUFACTURING AND FABRICATION"
781,"Drilling/Production Chemicals and Materials Supply",42491,"DRILLING/PRODUCTION SERVICES"
782,"MINOR MECHANICAL MAINTENANCE MATERIAL",2040177,"GENERAL SUPPLY ARTISANS"
783,"MINOR ELECTRICAL MAINTENANCE MATERIAL",2040177,"GENERAL SUPPLY ARTISANS"
784,"LOCAL FREIGHT/CLEARING AND FORWARDING",38602,"CONSULTANCY SERVICES"
786,"INSPECTION AND MAINTENANCE TRAINING (RIG, PRESSURE VESSELS, PIGGING, TANKS, NDT)",2040156,"SPECIALISED OIL AND GAS TRAINING SERVICES"
790,"TRANSFORMERS",2040151,"HEAVY DUTY EQUIPMENT SUPPLY INSTALLATION AND MAINTENANCE"
792,"Laying of Oil and Gas Pipelines",2040199,"OFFSHORE PIPELINE LAYING AND CONSTRUCTION"
799,"Drilling Support Services",2040202,"STORAGE AND PRESERVATION"
742,"Processed Gas Marketing, Trading and Bulk Utilization",2040166,"OIL AND GAS TRADING SERVICES"
743,"Tank/Vessel Cleaning",51640,"WASTE MANAGEMENT SERVICES"
745,"Mechanical and Piping Engineering",2040180,"DISCIPLINE ENGINEERING SERVICES"
746,"Onshore Hazardous Waste Transportation",2040186,"WASTE MANAGEMENT SERVICES OPERATIONS HANDLING AND MAINTENANCE"
747,"Non-Hazardous Waste Transportation",51640,"WASTE MANAGEMENT SERVICES"
757,"Engineering and Technical Staff Supply",2040190,"MANPOWER SUPPLY"
758,"Soft Skills Training",2040181,"TRAINING AND MANPOWER DEVELOPMENT"
760,"Project Management",2040192,"SPECIALIZED ENGINEERING AND TECHNICAL SERVICES AND STUDY"
761,"Facilities Inspection and Maintenance Services",2040192,"SPECIALIZED ENGINEERING AND TECHNICAL SERVICES AND STUDY"
762,"Quality Assurance Remove QA/QC Services",2040192,"SPECIALIZED ENGINEERING AND TECHNICAL SERVICES AND STUDY"
763,"Minor Mechanical Maintenance Materials",2040169,"WORKS AND MAINTENANCE ARTISANS"
764,"Minor Electrical Maintenance Materials",2040169,"WORKS AND MAINTENANCE ARTISANS"
769,"ISP Providers",2040165,"COMMUNICATION"
773,"Horticulture/Landscaping",2040195,"LANDSCAPING AND DECORATION"
779,"Minor Metal Fabrication",2040154,"REHABILITATION UPGRADE AND FABRICATION WORKS"
794,"Crude Oil Loading Cargo Survey",2040200,"HYDROCARBON MEASUREMENT"
796,"Petroleum Quality Monitoring- Crude Oil Assay/Fingerprinting",2040201,"PETROLEUM QUALITY MONITORING"
797,"Petroleum Quality Monitoring- (Crude Oil Analysis- BS&W etc)",2040201,"PETROLEUM QUALITY MONITORING"
708,"Training and Manpower Development (Software/IT)",38602,"CONSULTANCY SERVICES"
710,"Corrosion Prevention and Control Services, Cathodic Protection and Coating",2040172,"CORROSION SERVICES"
712,"Corrosion Prevention and Control Services",2040121,"ONSHORE ENVIRONMENTAL AND WASTE MANAGEMENT"
713,"Corrosion Prevention and Control Services",2040162,"ONSHORE PIPELINESTORAGE FACILITY MAINTENANCE"
714,"Corrosion Prevention and Control Services",2040162,"ONSHORE PIPELINESTORAGE FACILITY MAINTENANCE"
716,"Facilities, Process Facilities & Platforms Installation/Upgrade of On/Offshore",2040174,"FACILITIES AND EQUIPMENT INSTALLATION SERVICES"
717,"Minor Painting",2040169,"WORKS AND MAINTENANCE ARTISANS"
718,"Minor Wood Work",2040169,"WORKS AND MAINTENANCE ARTISANS"
719,"Pipeline Security Surveillance",2040175,"SECURITY SERVICES"
720,"Minor Catering Services (Provision of Snacks and Beverages For Meetings etc)",2040177,"GENERAL SUPPLY ARTISANS"
721,"Intelligent Well Completion Services",42491,"DRILLING/PRODUCTION SERVICES"
722,"Event Planning",38602,"CONSULTANCY SERVICES"
724,"Pipeline Pigging and Inspection",2040178,"INSPECTION AND CERTIFICATION SERVICES "
727,"Road Construction",2040179,"CONSTRUCTION MANUFACTURING AND FABRICATION"
728,"Structural Engineering",2040180,"DISCIPLINE ENGINEERING SERVICES"
729,"Civil Services",2040180,"DISCIPLINE ENGINEERING SERVICES"
730,"Engineering Services",2040181,"TRAINING AND MANPOWER DEVELOPMENT"
731,"Pipeline Maintenance",2040146,"ONSHORE PIPELINE LAYING"
739,"Environmental Assessment/Studies (EIA, EES, PIA, EBS, etc.)",2040184,"ENVIRONMENTAL RELATED STUDIES SERVICES"
740,"Environmental Management Systems Certification",2040184,"ENVIRONMENTAL RELATED STUDIES SERVICES"
751,"Financial & Management Advisory Services",2040159,"BANKING AND FINANCIAL SERVICES"
771,"BASIC SAFETY TRAINING",2040181,"TRAINING AND MANPOWER DEVELOPMENT"
772,"Furnishing and Interior/Exterior Decoration",2040195,"LANDSCAPING AND DECORATION"
774,"Janitorial Services (General office/accommodation cleaning and housekeeping)",51640,"WASTE MANAGEMENT SERVICES"
775,"Training/Manpower Development (Soft Skills Training)",38602,"CONSULTANCY SERVICES"
776,"Office Fumigation and Sanitation",2040121,"ONSHORE ENVIRONMENTAL AND WASTE MANAGEMENT"
777,"PLUMBING INSTALLATION/MAINTENANCE & MATERIALS",2040126,"INSTALLATION AND MAINTENANCE SERVICES "
780,"Supply of Metering Systems",2040130,"PROCUREMENT AND SUPPLIES "
785,"Pipeline Fabrication/Construction",2040179,"CONSTRUCTION MANUFACTURING AND FABRICATION"
787,"Culverts",2040154,"REHABILITATION UPGRADE AND FABRICATION WORKS"
789,"Cargo Handling/Storage",2040197,"MARINE SERVICES INSTALLATION"
791,"FPSO Vessels Installation/Upgrade of On- /Offshore",2040174,"FACILITIES AND EQUIPMENT INSTALLATION SERVICES"
793,"Pipeline Procurement",2040199,"OFFSHORE PIPELINE LAYING AND CONSTRUCTION"
795,"Fiscalization",2040200,"HYDROCARBON MEASUREMENT"
798,"Onshore Environmental/Waste Management",2040202,"STORAGE AND PRESERVATION"
